idx,ts_system,world_frame,base_frame,x,y,z,qx,qy,qz,qw,yaw_rad,basename,original_timestamp
293,293.000000000,map3d,camera,-0.198645175,0.075894505,6.893233776,0.013038062857,0.999630185576,0.006605843653,-0.022931721095,3.115798954458,000293,233.804235870
294,294.000000000,map3d,camera,-0.209619343,0.079493493,6.867269516,0.012409104493,0.999739125947,0.006469279563,-0.018051110720,3.116995826710,000294,234.602202546
295,295.000000000,map3d,camera,-0.220010281,0.076571934,6.786180496,0.011870469028,0.998067512347,0.005644128003,0.060732829524,3.117028801818,000295,235.400169221
296,296.000000000,map3d,camera,-0.222256660,0.079237118,6.652864456,0.012539910750,0.987185481431,0.004465863610,0.159020853830,3.114017215355,000296,236.198135896
297,297.000000000,map3d,camera,-0.214757502,0.079302415,6.646533966,0.012848733100,0.987873204109,0.004453838753,0.154666111288,3.113481962111,000297,236.996102571
298,298.000000000,map3d,camera,-0.193158090,0.077565633,6.622801304,0.011749341436,0.994179691139,0.004723844878,0.106987756275,3.116647047868,000298,237.794069247
299,299.000000000,map3d,camera,-0.153307393,0.079677559,6.561692715,0.013002694176,0.999872577497,0.006253138289,0.006830591195,3.115499816492,000299,238.592035922
300,300.000000000,map3d,camera,-0.129501432,0.077688776,6.510410786,0.012816848950,0.999041583848,0.006133593382,-0.041400738602,3.116402073151,000300,239.390002597
301,301.000000000,map3d,camera,-0.148975670,0.079236828,6.468321800,0.012183835132,0.999908240649,0.005009467046,-0.003157480608,3.117255947545,000301,240.187969273
302,302.000000000,map3d,camera,-0.139927551,0.078482404,6.403635979,0.013283848679,0.999518924863,0.004736595304,-0.027622868616,3.115256007745,000302,240.985935948
303,303.000000000,map3d,camera,-0.129615068,0.080181196,6.351935863,0.013823123772,0.998017220582,0.003964131520,-0.061276703008,3.114278220825,000303,241.783902623
304,304.000000000,map3d,camera,-0.143720537,0.079595156,6.251034260,0.014575908882,0.997998665395,0.001970406492,-0.061500603639,3.112517372395,000304,242.581869299
305,305.000000000,map3d,camera,-0.154200792,0.078151584,6.132557869,0.014685016220,0.997565978280,0.003213952256,-0.068089204638,3.112457228320,000305,243.379835974
306,306.000000000,map3d,camera,-0.175436795,0.080989510,6.005945206,0.014383259014,0.997305427580,0.001637771996,-0.071918868750,3.112837707775,000306,244.177802649
307,307.000000000,map3d,camera,-0.183873311,0.082879014,5.935110092,0.014907092227,0.999632264057,0.000616710399,-0.022643650913,3.111782364005,000307,244.975769325
308,308.000000000,map3d,camera,-0.197947592,0.082236134,5.796476364,0.013144923863,0.997160328881,-0.000070531535,0.074151766716,3.115093486403,000308,245.773736000
309,309.000000000,map3d,camera,-0.187950313,0.082765773,5.712240219,0.013566780471,0.998689625497,0.000416592709,0.049343701142,3.114317405582,000309,246.571702675
310,310.000000000,map3d,camera,-0.160342485,0.080980152,5.683147430,0.015559091182,0.999633975271,0.000895498925,-0.022113983067,3.110490006727,000310,247.369669351
311,311.000000000,map3d,camera,-0.161336899,0.080662325,5.644869328,0.014673029805,0.996458721369,0.002141549456,-0.082765527662,3.112299332949,000311,248.167636026
312,312.000000000,map3d,camera,-0.142263398,0.079916388,5.592672825,0.015046320797,0.990162234530,0.001660759546,-0.139102837566,3.111072264222,000312,248.965602701
313,313.000000000,map3d,camera,-0.143841237,0.081818312,5.529751301,0.015279258018,0.972896386133,0.003306815717,-0.230712442435,3.110021956556,000313,249.763569377
314,314.000000000,map3d,camera,-0.147174895,0.089434192,5.487483025,0.015443365544,0.942179861355,0.001969889150,-0.334745770480,3.105779308036,000314,250.561536052
315,315.000000000,map3d,camera,-0.157323092,0.082882799,5.424398422,0.015926154496,0.908559625865,0.004143898178,-0.417430942743,3.102472354764,000315,251.359502727
316,316.000000000,map3d,camera,-0.187945127,0.089190200,5.391465664,0.015133618628,0.870349573113,0.001815292548,-0.492198434457,3.093949132324,000316,252.157469403
317,317.000000000,map3d,camera,-0.227579176,0.086758927,5.326681137,0.015240481696,0.834213757311,0.003628559796,-0.551218621224,3.086964664085,000317,252.955436078
318,318.000000000,map3d,camera,-0.285661221,0.088673025,5.274116993,0.013343283618,0.807315827230,0.004930432958,-0.589948135616,3.089831176414,000318,253.753402753
319,319.000000000,map3d,camera,-0.298073411,0.095991671,5.294397354,0.012236243981,0.808914310297,0.003936126574,-0.587786032360,3.092496494991,000319,254.551369429
320,320.000000000,map3d,camera,-0.333698273,0.091029286,5.259894371,0.014185092094,0.783771650697,0.005222611012,-0.620865127915,3.072815958277,000320,255.349336104
321,321.000000000,map3d,camera,-0.399492204,0.095424205,5.234387398,0.011597805250,0.742067478785,0.004966619403,-0.670206446205,3.037846970426,000321,256.147302779
322,322.000000000,map3d,camera,-0.447528780,0.094411194,5.210991383,-0.012092438160,-0.697258086451,-0.003690190133,0.716708669066,0.396605761268,000322,256.945269455
323,323.000000000,map3d,camera,-0.443600357,0.094653927,5.218019962,-0.011834009942,-0.697064213972,-0.003432223600,0.716902823017,0.389808915988,000323,257.743236130
324,324.000000000,map3d,camera,-0.498566598,0.094737455,5.197779179,-0.009727031798,-0.661819355431,-0.003394434400,0.749592558290,0.062726056132,000324,258.541202805
325,325.000000000,map3d,camera,-0.572834492,0.096317530,5.197816849,-0.009227480355,-0.622335537886,-0.004677527910,0.782682216882,0.018471752791,000325,259.339169481
326,326.000000000,map3d,camera,-0.632486939,0.097445734,5.203925610,-0.010402483326,-0.629292534566,-0.004999453602,0.777082813954,0.025591413587,000326,260.137136156
327,327.000000000,map3d,camera,-0.692375183,0.104065284,5.199429035,-0.009189001838,-0.598359985412,-0.004543364337,0.801161811336,0.013091401261,000327,260.935102831
328,328.000000000,map3d,camera,-0.746980429,0.103235774,5.209829330,-0.009748233327,-0.552694742583,-0.004415524725,0.833315064432,0.008782266647,000328,261.733069507
329,329.000000000,map3d,camera,-0.829529166,0.112183325,5.248024464,-0.010497028189,-0.547158378338,-0.003272484063,0.836956875987,0.014976467634,000329,262.531036182
330,330.000000000,map3d,camera,-0.891495883,0.106098510,5.267881393,-0.009778963328,-0.560995029528,-0.004906077930,0.827746868988,0.007691499373,000330,263.329002857
331,331.000000000,map3d,camera,-0.980621934,0.114385292,5.307569981,-0.010713460727,-0.574338754716,-0.005308559442,0.818530412255,0.010627853353,000331,264.126969533
332,332.000000000,map3d,camera,-1.052713275,0.107519858,5.330024719,-0.010063778414,-0.590314919105,-0.005472535796,0.807091734562,0.010058913229,000332,264.924936208
333,333.000000000,map3d,camera,-1.146420956,0.109190531,5.355552673,-0.010105234686,-0.616208922394,-0.006688262567,0.787489501732,0.007983734233,000333,265.722902883
334,334.000000000,map3d,camera,-1.228943825,0.112188801,5.385525703,-0.009897691979,-0.648579840552,-0.005248857224,0.761064173129,0.030560691866,000334,266.520869559
335,335.000000000,map3d,camera,-1.337921858,0.108864538,5.410273552,-0.010810945668,-0.687158996320,-0.005847615625,0.726403085498,0.114021113907,000335,267.318836234
336,336.000000000,map3d,camera,-1.455758095,0.121009693,5.412840843,0.010389661378,0.723438317464,0.006839229452,-0.690276959417,3.022747267149,000336,268.116802909
337,337.000000000,map3d,camera,-1.569486618,0.118746586,5.409464359,0.009735324902,0.726595525338,0.005602167594,-0.686973639761,3.026803803285,000337,268.914769584
338,338.000000000,map3d,camera,-1.680898428,0.123595364,5.388779640,0.008209421973,0.707172035255,0.004700279608,-0.706978235391,1.616838719345,000338,269.712736260
339,339.000000000,map3d,camera,-1.840600014,0.125275537,5.394486427,0.008064095423,0.759155545405,0.005692624321,-0.650834404649,3.109946885092,000339,270.510702935
340,340.000000000,map3d,camera,-1.938060641,0.130662665,5.374296188,0.009243829246,0.760810280721,0.005736275775,-0.648883166303,3.099638972509,000340,271.308669610
341,341.000000000,map3d,camera,-2.022929907,0.130511671,5.346969604,-0.008818867363,-0.696992049677,-0.004895146603,0.717007913349,0.183877450533,000341,272.106636286
342,342.000000000,map3d,camera,-2.129538059,0.130587637,5.351534843,-0.008682095811,-0.691205936521,-0.005477858461,0.722584920682,0.091746140947,000342,272.904602961
343,343.000000000,map3d,camera,-2.254434109,0.136284560,5.338729382,-0.008166268003,-0.681455579761,-0.005924026870,0.731789936242,0.034547662423,000343,273.702569636
344,344.000000000,map3d,camera,-2.347255945,0.129130810,5.339268684,-0.009541041130,-0.677794997558,-0.005622898937,0.735167527048,0.057455518822,000344,274.500536312
345,345.000000000,map3d,camera,-2.492938280,0.134297103,5.334896088,-0.008650744754,-0.646119669586,-0.005063515640,0.763170294232,0.020906208908,000345,275.298502987
346,346.000000000,map3d,camera,-2.545565367,0.136457101,5.322632790,-0.006563971774,-0.549176626113,-0.004944379626,0.835665902569,-0.002656854483,000346,276.096469662
347,347.000000000,map3d,camera,-2.699766636,0.133245215,5.372066498,-0.008782213274,-0.596652585453,-0.005599668673,0.802432058628,0.005185437380,000347,276.894436338
348,348.000000000,map3d,camera,-2.874762774,0.135990709,5.432376862,-0.009197274018,-0.658381041602,-0.004505092066,0.752615119669,0.040040921771,000348,277.692403013
349,349.000000000,map3d,camera,-3.020942688,0.136962056,5.460001945,-0.008439077048,-0.704547230613,-0.005106720977,0.709588545014,0.574497223133,000349,278.490369688
350,350.000000000,map3d,camera,-3.099652767,0.138235167,5.414780617,-0.008143078616,-0.598089827846,-0.005125906374,0.801371307935,0.005360035519,000350,279.288336364
351,351.000000000,map3d,camera,-3.171648979,0.142770305,5.418722153,-0.007559362735,-0.476654869609,-0.006596443584,0.879033263447,-0.008048343075,000351,280.086303039
352,352.000000000,map3d,camera,-3.257102728,0.142495230,5.482192993,-0.009515905320,-0.521150668417,-0.005647704654,0.853392952740,0.000610890213,000352,280.884269714
353,353.000000000,map3d,camera,-3.367970943,0.148043498,5.536267281,-0.009213647396,-0.555507588826,-0.005199897470,0.831444158392,0.004153016668,000353,281.682236390
354,354.000000000,map3d,camera,-3.353607178,0.137782753,5.526268005,-0.010767999092,-0.551855010564,-0.007321247769,0.833838411710,-0.000830917548,000354,282.480203065
355,355.000000000,map3d,camera,-3.383628130,0.150970876,5.505007267,-0.008122664176,-0.433447101571,-0.003692574726,0.901134838611,0.000619132694,000355,283.278169740
356,356.000000000,map3d,camera,-3.445159435,0.150764793,5.510150909,-0.007169745333,-0.320746595549,-0.005862880597,0.947119761607,-0.008192420942,000356,284.076136416
357,357.000000000,map3d,camera,-3.465857267,0.145149365,5.506746292,-0.008845932246,-0.259022510880,-0.002723288887,0.965826936898,-0.000782929485,000357,284.874103091
358,358.000000000,map3d,camera,-3.520045757,0.149260998,5.562056065,-0.003779228740,-0.204273974962,-0.004029352380,0.978898168812,-0.006922500863,000358,285.672069766
359,359.000000000,map3d,camera,-3.530360699,0.147585928,5.583907127,-0.006413194538,-0.176780845354,-0.002626610571,0.984225840226,-0.003096467864,000359,286.470036442
360,360.000000000,map3d,camera,-3.559375763,0.149564490,5.594485283,-0.006703235672,-0.125851860912,-0.003487655046,0.992020267937,-0.005403674407,000360,287.268003117
361,361.000000000,map3d,camera,-3.580668449,0.149940670,5.620425224,-0.002932579848,-0.050077471264,-0.003718487308,0.998734108609,-0.007169884482,000361,288.065969792
362,362.000000000,map3d,camera,-3.596003532,0.154125452,5.635584354,-0.004320188562,-0.006569457748,-0.005286863342,0.999955112628,-0.010517597469,000362,288.863936468
363,363.000000000,map3d,camera,-3.625241995,0.155947149,5.653659821,-0.002847329042,0.083361258339,-0.005292704590,0.996501269745,-0.011178617328,000363,289.661903143
364,364.000000000,map3d,camera,-3.656379461,0.152970999,5.700943947,0.003892756951,0.214823774526,-0.001741749928,0.976643516668,-0.001905509190,000364,290.459869818
365,365.000000000,map3d,camera,-3.700628042,0.164619088,5.732847214,0.003352810195,0.326681774799,-0.002861094173,0.945124113976,-0.004090763933,000365,291.257836494
366,366.000000000,map3d,camera,-3.700808048,0.167241290,5.757964611,0.007502405054,0.410517418846,-0.001998260380,0.911819702407,0.003794621568,000366,292.055803169
367,367.000000000,map3d,camera,-3.690987110,0.154849708,5.770841122,0.008592011809,0.478925705359,-0.001839773360,0.877811461143,0.009237408177,000367,292.853769844
368,368.000000000,map3d,camera,-3.687174797,0.160905987,5.776782990,0.008618483398,0.543366775063,-0.001621201731,0.839449606115,0.016223639619,000368,293.651736520
369,369.000000000,map3d,camera,-3.706643105,0.144555971,5.814870834,0.011102771588,0.651266270929,0.003541895839,0.758759795843,0.130041872904,000369,294.449703195
370,370.000000000,map3d,camera,-3.634891510,0.155988842,5.818504810,0.013184255331,0.653874943317,0.000166134755,0.756487743663,0.120147721521,000370,295.247669870
371,371.000000000,map3d,camera,-3.582137585,0.143724129,5.843933105,0.011569081819,0.663235185066,0.003068160247,0.748315329276,0.164350476532,000371,296.045636546
372,372.000000000,map3d,camera,-3.546587944,0.139083430,5.877682686,0.014016330876,0.671830968417,0.003100108511,0.740565379741,0.236330074292,000372,296.843603221
373,373.000000000,map3d,camera,-3.537371874,0.140356585,5.885630608,0.017656855108,0.715201699270,0.003187725792,0.698687772351,2.230554886579,000373,297.641569896
374,374.000000000,map3d,camera,-3.508020878,0.152649611,5.886742115,0.016241940692,0.772282909531,0.000251267476,0.635071054193,3.010602369386,000374,298.439536572
375,375.000000000,map3d,camera,-3.471739769,0.147560939,5.917676926,0.016460857362,0.863326684474,0.002896136065,0.504368603747,3.077801719263,000375,299.237503247
376,376.000000000,map3d,camera,-3.451667309,0.159278631,5.919011116,0.017837319173,0.885161475189,0.003017735039,0.464932130705,3.081029277423,000376,300.035469922
377,377.000000000,map3d,camera,-3.407602310,0.155391753,5.910604477,0.017395805578,0.891191134198,0.003959720399,0.453277033270,3.082871510934,000377,300.833436597
378,378.000000000,map3d,camera,-3.372560024,0.157849267,5.901903629,0.017511356529,0.887100532361,0.004229727382,0.461224573590,3.080736513046,000378,301.631403273
379,379.000000000,map3d,camera,-3.319807768,0.151001438,5.820703506,0.017144278819,0.888690061233,0.004163911124,0.458168866918,3.082501856472,000379,302.429369948
380,380.000000000,map3d,camera,-3.297539711,0.150131539,5.828109741,0.017377843246,0.910551767611,0.005305936805,0.412995564261,3.086913193597,000380,303.227336623
381,381.000000000,map3d,camera,-3.265054464,0.148432478,5.834878922,0.018003782006,0.929278018981,0.006523876955,0.368884353561,3.089008981711,000381,304.025303299
382,382.000000000,map3d,camera,-3.235175848,0.150356740,5.810426235,0.016735330435,0.950274359125,0.006414199076,0.310897779271,3.097218475587,000382,304.823269974
383,383.000000000,map3d,camera,-3.184185028,0.150456086,5.795142174,0.022229214663,0.962658695135,0.009488872552,0.269636903992,3.085518425679,000383,305.621236649
384,384.000000000,map3d,camera,-3.164609671,0.161798224,5.691659451,0.018363348987,0.961022402665,0.006954450816,0.275772305722,3.095438341822,000384,306.419203325
385,385.000000000,map3d,camera,-3.140612125,0.149631903,5.685553551,0.017349313785,0.950138101536,0.006628980860,0.311275835769,3.095578996023,000385,307.217170000
386,386.000000000,map3d,camera,-3.081473589,0.159362599,5.585755825,0.017876345941,0.930000298150,0.007737038611,0.367042259051,3.088309059821,000386,308.015136675
387,387.000000000,map3d,camera,-3.045633793,0.150491804,5.536313057,0.018057138561,0.908032131534,0.005447874827,0.418475696436,3.084111296379,000387,308.813103351
388,388.000000000,map3d,camera,-3.005082369,0.149393320,5.482844830,0.018277706431,0.893232104487,0.004932697717,0.449197063052,3.079428010302,000388,309.611070026
389,389.000000000,map3d,camera,-2.927333593,0.150995761,5.417929173,0.017583922989,0.876753829048,0.003352353654,0.480606169985,3.078307739053,000389,310.409036701
390,390.000000000,map3d,camera,-2.820038795,0.154100657,5.353849411,0.018156739959,0.855680424074,0.003543868768,0.517173844703,3.066929602534,000390,311.207003377
391,391.000000000,map3d,camera,-2.782006979,0.153415918,5.335322380,0.017698038375,0.852597861245,0.002804947249,0.522260278701,3.068773369983,000391,312.004970052
392,392.000000000,map3d,camera,-2.718297482,0.148476183,5.310070038,0.017200279707,0.857584086231,0.003258059253,0.514045786357,3.071946699285,000392,312.802936727
393,393.000000000,map3d,camera,-2.654061794,0.148999989,5.267175674,0.018172125662,0.862983617209,0.003891934786,0.504889991109,3.069615788535,000393,313.600903403
394,394.000000000,map3d,camera,-2.575832367,0.148402318,5.242876053,0.017716590494,0.868404317940,0.002259327615,0.495535022418,3.076737983485,000394,314.398870078
395,395.000000000,map3d,camera,-2.485734463,0.146581113,5.182319641,0.017537532589,0.873535313493,0.004096741627,0.486427494843,3.075880899421,000395,315.196836753
396,396.000000000,map3d,camera,-2.372765303,0.142123148,5.121222496,0.016970427628,0.883439364316,0.003926819076,0.468221608060,3.081656919103,000396,315.994803429
397,397.000000000,map3d,camera,-2.351225376,0.147180229,5.116653442,0.018604268325,0.913232313910,0.004293105414,0.406991635388,3.085553719873,000397,316.792770104
398,398.000000000,map3d,camera,-2.279141188,0.142418176,5.064479351,0.017838193259,0.931054369958,0.005403091237,0.364404124082,3.091001707607,000398,317.590736779
399,399.000000000,map3d,camera,-2.198207378,0.141886115,4.976800919,0.018521912410,0.909224053867,0.003543321561,0.415879794535,3.085593376455,000399,318.388703455
400,400.000000000,map3d,camera,-2.192367315,0.143626705,4.969066620,0.019156610652,0.925821235474,0.004109446950,0.377453542387,3.087645098861,000400,319.186670130
401,401.000000000,map3d,camera,-2.072677612,0.133199006,4.916690826,0.018542274187,0.979113676177,0.006729678245,0.202354403514,3.099071108693,000401,319.984636805
402,402.000000000,map3d,camera,-2.060396671,0.136369482,4.864905834,0.018949569269,0.975409747856,0.005494404294,0.219514348357,3.098006354466,000402,320.782603481
403,403.000000000,map3d,camera,-1.988022447,0.136522979,4.739199638,0.018186001368,0.965518556133,0.005237260860,0.259645447130,3.097852844062,000403,321.580570156
404,404.000000000,map3d,camera,-1.960711718,0.137783438,4.668035984,0.020079608533,0.952680281971,0.003804630372,0.303286357182,3.091872543178,000404,322.378536831
405,405.000000000,map3d,camera,-1.923631310,0.135430992,4.664618492,0.020104632367,0.974248824340,0.005649612728,0.224506378317,3.095197591558,000405,323.176503507
406,406.000000000,map3d,camera,-1.897920609,0.132476285,4.669994354,0.019453698786,0.990934804811,0.006350250835,0.132775903430,3.099872401702,000406,323.974470182
407,407.000000000,map3d,camera,-1.858712196,0.133043870,4.685338020,0.019215629466,0.999043184913,0.007667631189,-0.038531567506,3.103666561078,000407,324.772436857
408,408.000000000,map3d,camera,-1.841803193,0.138494253,4.672517776,0.017223265957,0.992041593614,0.008547872967,-0.124433795717,3.108515288780,000408,325.570403533
409,409.000000000,map3d,camera,-1.812980771,0.127183989,4.664294243,0.017428567392,0.967130513457,0.010471680560,-0.253466287475,3.108990944740,000409,326.368370208
410,410.000000000,map3d,camera,-1.817344189,0.137194291,4.655627728,0.016069245844,0.973261429578,0.009990243001,-0.228919558095,3.111752436156,000410,327.166336883
411,411.000000000,map3d,camera,-1.830699921,0.134077981,4.634058952,0.016280963361,0.970489520738,0.010198491484,-0.240376810739,3.111397274366,000411,327.964303559
412,412.000000000,map3d,camera,-1.862235188,0.134607717,4.593104362,0.016634425298,0.985061446907,0.008981540028,-0.171162418920,3.110038959962,000412,328.762270234
413,413.000000000,map3d,camera,-1.880740166,0.136696309,4.577064991,0.015148815855,0.991130022478,0.008254628880,-0.131771214696,3.112731420878,000413,329.560236909
414,414.000000000,map3d,camera,-1.912217498,0.135101303,4.548139095,0.017965289523,0.998481920696,0.007626281404,-0.051506720413,3.106306794479,000414,330.358203584
415,415.000000000,map3d,camera,-1.907298446,0.136512503,4.538439274,0.017127791002,0.998413106892,0.007502322369,-0.053118941261,3.107991701902,000415,331.156170260
416,416.000000000,map3d,camera,-1.925571799,0.134408593,4.494329453,0.017527143446,0.998794010255,0.006740714207,0.045363940443,3.105815037825,000416,331.954136935
417,417.000000000,map3d,camera,-1.943585634,0.138775826,4.451823235,0.018913649936,0.987900593050,0.004210117944,0.153873217305,3.100997238424,000417,332.752103610
418,418.000000000,map3d,camera,-1.946438551,0.140667319,4.398858070,0.018583399495,0.962307034458,0.003184149617,0.271311057435,3.097619018238,000418,333.550070286
419,419.000000000,map3d,camera,-1.948665023,0.143825859,4.372916698,0.018769263531,0.948359707200,0.002625998003,0.316630201718,3.094976952679,000419,334.348036961
420,420.000000000,map3d,camera,-1.919723988,0.146344498,4.288830757,0.019446130719,0.893527421550,0.001451382789,0.448584984619,3.081253385688,000420,335.146003636
421,421.000000000,map3d,camera,-1.922795296,0.144006908,4.289162159,0.018710445506,0.893157457671,0.001114921038,0.449353348699,3.083845217228,000421,335.943970312
422,422.000000000,map3d,camera,-1.889062047,0.139975622,4.236204624,0.019314772768,0.860959420671,0.001024083754,0.508305780770,3.070625488027,000422,336.741936987
423,423.000000000,map3d,camera,-1.847368956,0.138461679,4.202880859,0.018629110668,0.818448946912,0.000320026074,0.574277089145,3.050996690384,000423,337.539903662
424,424.000000000,map3d,camera,-1.808274627,0.141866639,4.174473286,0.017408397457,0.767188277052,-0.001765444975,0.641183264330,3.004465770963,000424,338.337870338
425,425.000000000,map3d,camera,-1.759382129,0.143119305,4.166179180,0.018305125852,0.784473076603,-0.001348451206,0.619891197011,3.024932360884,000425,339.135837013
426,426.000000000,map3d,camera,-1.700763226,0.139583707,4.187084675,0.019364730531,0.850045411192,0.000895276358,0.526352547826,3.065666094867,000426,339.933803688
427,427.000000000,map3d,camera,-1.654956579,0.140175253,4.190101624,0.019351744801,0.902940695072,0.001334980598,0.429327181743,3.084419348487,000427,340.731770364
428,428.000000000,map3d,camera,-1.602715015,0.137898892,4.161130905,0.019005977309,0.917706205696,0.002483081192,0.396797085625,3.087794015744,000428,341.529737039
429,429.000000000,map3d,camera,-1.520878792,0.136903554,4.106859207,0.019215662205,0.932320321746,0.002893876920,0.361111065272,3.090287106529,000429,342.327703714
430,430.000000000,map3d,camera,-1.469238281,0.133753389,4.056316376,0.018854335096,0.940092335931,0.004260744250,0.340371502966,3.091672037815,000430,343.125670390
431,431.000000000,map3d,camera,-1.405365705,0.132115662,4.002050877,0.017797706284,0.953441511056,0.004347624136,0.301020970714,3.096940965022,000431,343.923637065
432,432.000000000,map3d,camera,-1.358855724,0.131265640,3.942381382,0.018259403074,0.965988404579,0.005978275190,0.257870619970,3.097343276527,000432,344.721603740
433,433.000000000,map3d,camera,-1.308671474,0.130475298,3.875499725,0.018550044359,0.976057226963,0.005693241745,0.216646653670,3.098900546881,000433,345.519570416
434,434.000000000,map3d,camera,-1.265185833,0.130645663,3.788335323,0.017386516871,0.975462670335,0.006327929340,0.219386064108,3.100982840632,000434,346.317537091
435,435.000000000,map3d,camera,-1.221024871,0.131545216,3.701736927,0.018355403529,0.971962631506,0.005831164493,0.234345300014,3.098432350944,000435,347.115503766
436,436.000000000,map3d,camera,-1.174751759,0.132757217,3.599443913,0.018164226495,0.970165506363,0.005839628612,0.241691642133,3.098484032895,000436,347.913470442
437,437.000000000,map3d,camera,-1.132587194,0.133105740,3.515424013,0.017747936075,0.970024618806,0.005300333787,0.242299723765,3.099664366884,000437,348.711437117
438,438.000000000,map3d,camera,-1.108102918,0.131569430,3.467979193,0.017717160364,0.970009694908,0.006002227260,0.242345347142,3.099344930868,000438,349.509403792
439,439.000000000,map3d,camera,-1.106750607,0.131627381,3.469784737,0.017532984516,0.969952097012,0.005892199093,0.242591850535,3.099798024641,000439,350.307370468
